FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_ID,STREETNUM,STREETNAME,CCLHO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,BIRTHING_FACILITY_FLAG,TRAUMA_PED_CTR,TRAUMA_CTR
010000465,HEALING AT HOME,HHA,HOME HEALTH AGENCY,NON-LTC,0,1151 BROADWAY,SONOMA,95476,7583,"O'HARA, LISA",ADMINISTRATION@SVH.COM,(707) 935-5098,(707) 935-5005,590,SONOMA,11,SANTA ROSA,Y,010000200,SONOMA VALLEY HOSPITAL,15FEB1989,01MAR2018,28FEB2019,HEALTH CARE DISTRICT,38.28017,-122.460441,"(-122.460441,38.28017)",406494097,1151,BROADWAY,49,SONOMA,	097,,,
010000469,TLC ON LOMBARD,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,804 LOMBARD WAY,ROHNERT PARK,94928,4504,"PEREZ, VELVET A",,(707) 664-1356,(707) 664-1356,590,SONOMA,11,SANTA ROSA,Y,010000201,TEACHING LIVING CONCEPTS INC.,21MAR1997,13DEC2017,12DEC2018,PROFIT CORP,38.32884,-122.692991,"(-122.692991,38.32884)",,804,LOMBARD WAY,49,SONOMA,	097,,,
010000480,VELMA HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1450 VELMA AVE,SANTA ROSA,95403,7208,"WILLIAMS, TODD",DENISE@DUMOLINHOMES.COM,(707) 838-2305,(707) 566-2200,590,SONOMA,11,SANTA ROSA,Y,010000211,DUMOLIN SERVICE CORPORATION,27FEB1990,05NOV2018,04NOV2019,PROFIT CORP,38.45227,-122.765881,"(-122.765881,38.45227)",,1450,VELMA AVE,49,SONOMA,	097,,,
010000481,REDWOOD HOUSE,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,5028 OLD REDWOOD HWY,SANTA ROSA,95403,1214,"WILLIAMS, TODD",DENISE@DUMOLINHOMES.COM,(707) 838-2305,(707) 568-5881,590,SONOMA,11,SANTA ROSA,Y,010000208,DUMOLIN SERVICE CORPORATION,29SEP1989,16NOV2017,15NOV2018,PROFIT CORP,38.50542,-122.758521,"(-122.758521,38.50542)",,5028,OLD REDWOOD HWY,49,SONOMA,	097,,,
010000487,MAYETTE HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,4347 MAYETTE AVE,SANTA ROSA,95405,7329,"YOUNG, CINDY",DENISE@DUMOLINHOMES.COM,(707)838-2305,(707) 578-1877,590,SONOMA,11,SANTA ROSA,Y,010000205,DUMOLIN SERVICE CORPORATION,29JUN1989,01NOV2018,31OCT2019,PROFIT CORP,38.44336,-122.667971,"(-122.667971,38.44336)",,4347,MAYETTE AVE,49,SONOMA,	097,,,
010000557,YOUR HOME NURSING SERVICES,HHA,HOME HEALTH AGENCY,NON-LTC,0,3188 JEFFERSON ST,NAPA,94558,4924,"BIANCHI, CAMERON",YHNS@EARTHLINK.NET,(707) 224-7194,(707) 224-7780,380,NAPA,11,SANTA ROSA,Y,010000218,"YOUR HOME NURSING SERVICES, INC.",20NOV1990,20NOV2017,19NOV2018,PROFIT CORP,38.318816,-122.298706,"(-122.298706,38.318816)",406284002,3188,JEFFERSON ST,28,NAPA,	055,,,
010000572,VICTORIA DRIVE HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2793 VICTORIA DR,SANTA ROSA,95407,7877,"ANDERSON, KEVIN",DENISE@DUMOLINHOMES.COM,(707) 838-2305,(707) 579-2451,590,SONOMA,11,SANTA ROSA,Y,010000230,DUMOLIN SERVICE CORPORATION,16OCT1991,01NOV2018,31OCT2019,PROFIT CORP,38.40923,-122.722491,"(-122.722491,38.40923)",,2793,VICTORIA DR,49,SONOMA,	097,,,
010000585,FIFTY-O-ONE PARKHURST,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,5001 PARKHURST DR,SANTA ROSA,95409,3221,"BAKER, PATRICIA (PAT)",SARANE@SBCGLOBAL.NET,(707) 537-1753,(707) 538-4669,590,SONOMA,11,SANTA ROSA,Y,010000231,SLOW SCULPTURE,03DEC1991,03DEC2017,02DEC2018,NONPROFIT CORP,38.47606,-122.661241,"(-122.661241,38.47606)",,5001,PARKHURST DR,49,SONOMA,	097,,,
010000587,"HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,4983 SONOMA HWY,SANTA ROSA,95409,4277,"GRINNELL, SHARON",HHC_INCORP@SBCGLOBAL.NET,(707)537-6752,(707) 538-0679,590,SONOMA,11,SANTA ROSA,Y,010000243,"HOME HEALTH CARE, INC.",09JUN1992,09JUN2018,08JUN2019,PROFIT CORP,38.46463,-122.663471,"(-122.663471,38.46463)",406494034,4983,SONOMA HWY,49,SONOMA,	097,,,
010000598,SACRAMENTO HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,4044 SACRAMENTO AVE,SANTA ROSA,95405,7724,"WILLIAMS, TODD",DENISE@DUMOLINHOMES.COM,(707) 838-2305,(707) 575-8402,590,SONOMA,11,SANTA ROSA,Y,010000238,DUMOLIN SERVICE CORPORATION,27APR1992,27APR2018,26APR2019,PROFIT CORP,38.43631,-122.667941,"(-122.667941,38.43631)",,4044,SACRAMENTO AVE,49,SONOMA,	097,,,
010000620,MUSTARD SEED,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,200 PEACH TREE AVE,VACAVILLE,95688,4443,"OCHS, JIM",SHERIEBRANCH2@AOL.COM,(707) 724-8028,(707) 514-7986,580,SOLANO,11,SANTA ROSA,Y,010000249,"MARK'S GROWING CENTER, INC.",15DEC1992,15JUN2018,14JUN2019,NONPROFIT CORP,38.3558,-121.995671,"(-121.995671,38.3558)",,200,PEACH TREE AVE,48,SOLANO,	095,,,
010000643,PATHWAYS,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1152 HICKORY AVE,FAIRFIELD,94533,7094,"IGNACIO, KRISTINA",PATHWAYS1152@AOL.COM,(707) 428-0627,(707) 428-1534,580,SOLANO,11,SANTA ROSA,Y,010000261,"MICHAEL'S PROJECT, INC.",29JUN1993,21NOV2017,20NOV2018,PROFIT CORP,38.28694,-122.011161,"(-122.011161,38.28694)",,1152,HICKORY AVE,48,SOLANO,	095,,,
010000652,KAISER FOUNDATION HOSPITAL HOME HEALTH-SANTA ROSA,HHA,HOME HEALTH AGENCY,NON-LTC,0,3550 ROUND BARN BLVD,SANTA ROSA,95403,1796,"WHITE, JANET L",JONI.M.WINNARD@KP.ORG,(707) 566-5702,(707) 566-5488,590,SONOMA,11,SANTA ROSA,Y,010000259,KAISER FOUNDATION HOSPITALS,15JUN1993,15DEC2017,14DEC2018,NONPROFIT CORP,38.47643,-122.724591,"(-122.724591,38.47643)",406494092,3550,ROUND BARN BLVD,49,SONOMA,	097,,,
010000654,ADVENTIST HEALTH HOME CARE SERVICES,HHA,HOME HEALTH AGENCY,NON-LTC,0,100 SAN HEDRIN CIR,WILLITS,95490,8753,"RUNYAN, NANCY",RUNYANNL@AH.ORG,(707) 459-9298,(707) 459-1818,330,MENDOCINO,11,SANTA ROSA,Y,010000256,"SPECIAL CARE HOME HEALTH SERVICES, INC.",07MAY1993,23NOV2017,22NOV2018,NONPROFIT CORP,39.39097,-123.337361,"(-123.337361,39.39097)",406234033,100,SAN HEDRIN CIR,23,MENDOCINO,	045,,,
010000657,ESTES HOUSE,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,4740 BADGER RD,SANTA ROSA,95409,2634,"SMITH, CHARIELL",STEVE.LYMAN@THEMENTORNETWORK.COM,(707) 536-9147,(707) 538-9675,590,SONOMA,11,SANTA ROSA,Y,010000260,"CORNERSTONE LIVING SKILLS, INC.",30JUN1993,30JUN2018,29JUN2019,PROFIT CORP,38.48197,-122.668911,"(-122.668911,38.48197)",,4740,BADGER RD,49,SONOMA,	097,,,
010000659,SUTTER COAST HOME CARE,HHA,HOME HEALTH AGENCY,NON-LTC,0,785 E. WASHINGTON BLVD,CRESCENT CITY,95531,8359,"CORCORAN, ROSEMARY E",BRIXEYT@SUTTERHEALTH.ORG,(707) 464-3742,(707) 464-8511,070,DEL NORTE,11,SANTA ROSA,Y,010000265,SUTTER COAST HOSPITAL,01SEP1993,07NOV2017,31OCT2018,NONPROFIT CORP,41.772663,-124.1949936,"(-124.1949936,41.772663)",406084002,785,E. WASHINGTON BLVD,08,DEL NORTE,	015,,,
010000673,DOUGLAS HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,3825 DOUGLAS DR,SANTA ROSA,95405,7613,"ANDERSON, KEVIN",DENISE@DUMOLINHOMES.COM,(707) 838-2305,(707) 576-7720,590,SONOMA,11,SANTA ROSA,Y,010000267,DUMOLIN SERVICE CORPORATION,29SEP1993,29NOV2017,28NOV2018,PROFIT CORP,38.4376,-122.672871,"(-122.672871,38.4376)",,3825,DOUGLAS DR,49,SONOMA,	097,,,
010000684,ST. JOSEPH HOME CARE - GREATER SONOMA COUNTY,HHA,HOME HEALTH AGENCY,NON-LTC,0,1111 SONOMA AVE,SANTA ROSA,95405,4803,"FAUCHER, ALICIA J",JEANINE.SOLLOM@STJOE.ORG,(707) 206-9420,(707) 444-1966,590,SONOMA,11,SANTA ROSA,Y,010000281,ST. JOSEPH HOME CARE NETWORK,05AUG1994,01APR2018,31MAR2019,NONPROFIT CORP,38.44184,-122.700081,"(-122.700081,38.44184)",406494050,1111,SONOMA AVE,49,SONOMA,	097,,,
010000703,BAIRD HOUSE,ICFDD_CN,UNLICENSED/OTHER/MISSING,LTC,6,920 BAIRD RD,SANTA ROSA,95409,2711,"SMITH, CHARIELL",RUSSELL.SCHREIBER@THEMENTORNETWORK.COM,(707) 536-9147,(707) 539-6447,590,SONOMA,11,SANTA ROSA,Y,010000280,"CORNERSTONE LIVING SKILLS, INC.",21JUN1994,21JUN2018,20JUN2019,PROFIT CORP,38.4787,-122.667291,"(-122.667291,38.4787)",,920,BAIRD RD,49,SONOMA,	097,,,
010000743,TLC ON GARMONT,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1304 GARMONT CT,ROHNERT PARK,94928,1527,"PEREZ, VELVET A",TLCINC18@AOL.COM,(707) 664-1356,(707) 588-1943,590,SONOMA,11,SANTA ROSA,Y,010000288,TEACHING LIVING CONCEPTS INC.,22MAR1997,17JUN2018,16JUN2019,PROFIT CORP,38.36937,-122.685361,"(-122.685361,38.36937)",,1304,GARMONT CT,49,SONOMA,	097,,,
010000765,HOPE HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,6996 LEISURE TOWN RD,VACAVILLE,95688,9413,"OCHS, JAMES B",JNAPIER823@GMAIL.COM,(707) 514-7323,(707) 514-7308,580,SOLANO,11,SANTA ROSA,Y,010000296,"MARK'S GROWING CENTER, INC.",31AUG1995,01DEC2017,30NOV2018,NONPROFIT CORP,38.39987,-121.932731,"(-121.932731,38.39987)",,6996,LEISURE TOWN RD,48,SOLANO,	095,,,
010000792,CROSSROADS,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1250 WOODMAN WAY,DIXON,95620,2142,"O'CON, MIRIAM",CROSSROADSYL@ATT.NET,(707) 449-3873,(707) 678-1802,580,SOLANO,11,SANTA ROSA,Y,010000303,"CROSSROADS LIVING CENTERS, INC.",08MAY1996,08MAY2018,07MAY2019,PROFIT CORP,38.45812,-121.834211,"(-121.834211,38.45812)",,1250,WOODMAN WAY,48,SOLANO,	095,,,
010000793,PATHWAYS 2,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1132 GULF DR,FAIRFIELD,94533,7716,"IGNACIO, KRISTINA",PATHWAYS1152@SBCGLOBAL.NET,(707) 428-0627,(707) 422-3061,580,SOLANO,11,SANTA ROSA,Y,010000304,"MICHAEL'S PROJECT, INC.",06MAY1996,21NOV2017,20NOV2018,PROFIT CORP,38.28464,-122.011811,"(-122.011811,38.28464)",,1132,GULF DR,48,SOLANO,	095,,,
010000799,MY HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1639 MANZANITA AVE,SANTA ROSA,95404,2023,"GIBBONS, JANE",MYHOMEINC1639@GMAIL.COM,(707) 539-7435,(707) 539-7435,590,SONOMA,11,SANTA ROSA,Y,010000309,"MY HOME, INC.",24SEP1996,24NOV2017,23NOV2018,NONPROFIT CORP,38.46781,-122.684551,"(-122.684551,38.46781)",,1639,MANZANITA AVE,49,SONOMA,	097,,,
010000801,DANNY'S PLACE,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,6133 OLD REDWOOD HWY,SANTA ROSA,95403,1157,"DONG, MICHAEL",DENISE@DUMOLINHOMES.COM,(707) 838-2305,(707) 836-8625,590,SONOMA,11,SANTA ROSA,Y,010000317,DUMOLIN SERVICE CORPORATION,20JAN1997,20JAN2018,19JAN2019,PROFIT CORP,38.52976,-122.784041,"(-122.784041,38.52976)",,6133,OLD REDWOOD HWY,49,SONOMA,	097,,,
010000822,BADGER CREEK,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,4520 BADGER RD,SANTA ROSA,95409,2631,"BAKER, PATRICIA (PAT)",SARANE@SBCGLOBAL.NET,(707) 537-1753,(707) 539-4191,590,SONOMA,11,SANTA ROSA,Y,010000319,SLOW SCULPTURE,10FEB1997,10FEB2018,09FEB2019,NONPROFIT CORP,38.48193,-122.676811,"(-122.676811,38.48193)",,4520,BADGER RD,49,SONOMA,	097,,,
010000834,CALISTOGA HOUSE,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,5302 BADGER RD,SANTA ROSA,95409,2744,"LANE, SHARON",CHARIELL.SMITH@THEMENTORNETWORK.COM,(707) 536-9174,(707) 538-9684,590,SONOMA,11,SANTA ROSA,Y,010000326,"CORNERSTONE LIVING SKILLS, INC.",09JUL1997,09NOV2018,08NOV2019,PROFIT CORP,38.48344,-122.659361,"(-122.659361,38.48344)",,5302,BADGER RD,49,SONOMA,	097,,,
010000860,GREENFIELDS I ICF-DDN,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,219 TORREY PINES CT,VALLEJO,94591,4333,"REYES, TERESITA",GREENFIELDSICFDDN@SBCGLOBAL.NET,(707) 553-2993,(707) 558-8149,580,SOLANO,11,SANTA ROSA,Y,010000325,JASMINE BADILLO & TERESITA REYES,22SEP1997,22MAR2018,21MAR2019,PARTNERSHIP,38.11765,-122.197631,"(-122.197631,38.11765)",,219,TORREY PINES CT,48,SOLANO,	095,,,
010000862,TLC ON LARCH,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,8470 LARCH AVE,COTATI,94931,4419,"PEREZ, VELVET A",TLCINC18@AOL.COM,(707) 664-1356,(707) 664-1356,590,SONOMA,11,SANTA ROSA,Y,010000336,TEACHING LIVING CONCEPTS INC.,27JAN1998,09JUN2018,08JUN2019,PROFIT CORP,38.32547,-122.699351,"(-122.699351,38.32547)",,8470,LARCH AVE,49,SONOMA,	097,,,
010000864,CROSSROADS II,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,880 ALEXANDER DR,DIXON,95620,4102,"O'CON, MIRIAM",,(707) 449-3873,(707) 693-1851,580,SOLANO,11,SANTA ROSA,Y,010000328,"CROSSROADS LIVING CENTERS, INC.",19SEP1997,19NOV2017,18NOV2018,PROFIT CORP,38.46201,-121.834081,"(-121.834081,38.46201)",,880,ALEXANDER DR,48,SOLANO,	095,,,
010000885,"PACIFIC MEDICAL RESOURCES, INC.",HHA,HOME HEALTH AGENCY,NON-LTC,0,1102 S MAIN ST,FORT BRAGG,95437,5319,"HUGHES, NICOLETTE",NICOLETTE@PACIFICMR.COM,(707) 964-5557,(707) 964-2000,330,MENDOCINO,11,SANTA ROSA,Y,010000339,"PACIFIC MEDICAL RESOURCES, INC.",19MAY1998,19MAY2018,18MAY2019,PROFIT CORP,39.42538,-123.806531,"(-123.806531,39.42538)",406234022,1102,S MAIN ST,23,MENDOCINO,	045,,,
010000907,GREENFIELDS II ICF-DDN,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2673 VISTA BONITA,FAIRFIELD,94534,1729,"REYES, TERESITA",GREENSFIELDSICFDDN@SBCGLOBAL.NET,(707) 553-2993,(707) 429-9774,580,SOLANO,11,SANTA ROSA,Y,010000345,JASMINE BADILLO & TERESITA REYES,26JAN1999,26JAN2018,25JAN2019,PARTNERSHIP,38.27046,-122.058631,"(-122.058631,38.27046)",,2673,VISTA BONITA,48,SOLANO,	095,,,
010000923,AT HOME NURSING SERVICES,HHA,HOME HEALTH AGENCY,NON-LTC,0,1378 CORPORATE CNTR PKWY,SANTA ROSA,95407,5432,"BRABETZ, DIANE",ATHOME@SONIC.NET,(707) 546-8778,(707) 546-8773,590,SONOMA,11,SANTA ROSA,Y,010000349,"BRABETZ, INC.",01OCT1999,01APR2018,31MAR2019,PROFIT CORP,38.41777,-122.753594,"(-122.753594,38.41777)",406494104,1378,CORPORATE CNTR PKWY,49,SONOMA,	097,,,
010000936,"SAN RAFAEL HEALTHCARE & WELLNESS CENTER, LP",SNF,SKILLED NURSING FACILITY,LTC,54,1601 5TH AVE,SAN RAFAEL,94901,1808,"MA, ABBY C",,(415) 456-9304,(415) 456-7170,310,MARIN,11,SANTA ROSA,Y,010000353,"SAN RAFAEL HEALTHCARE & WELLNESS CENTRE, LP",,17DEC2017,16DEC2018,PARTNERSHIP,37.97458,-122.535421,"(-122.535421,37.97458)",206210946,1601,5TH AVE,21,MARIN,	041,,,
010000938,KINDRED NURSING AND TRANSITIONAL CARE - SOUTH MARIN,SNF,SKILLED NURSING FACILITY,LTC,72,1220 S ELISEO DR,GREENBRAE,94904,2006,"DALY, DANIEL P",,(415) 461-4655,(415) 461-9700,310,MARIN,11,SANTA ROSA,Y,010000354,"GREENBRAE CARE CENTER, LLC",01MAY1994,10OCT2018,08APR2019,LIMITED LIABILITY COMPANY,37.94432,-122.535581,"(-122.535581,37.94432)",206210957,1220,S ELISEO DR,21,MARIN,	041,,,
010000940,NOVATO HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,181,1565 HILL RD,NOVATO,94947,4063,"COLCOL, JOSEPH",ADMINISTRATOR@NOVATOHC.COM,(323) 596-2240,(415) 897-6161,310,MARIN,11,SANTA ROSA,Y,010000355,"NOVATO HEALTHCARE CENTER, LLC",01JAN1977,01JAN2018,31DEC2018,LIMITED LIABILITY COMPANY,38.0958,-122.576521,"(-122.576521,38.0958)",206210969,1565,HILL RD,21,MARIN,	041,,,
010000949,PINE RIDGE CARE CENTER,SNF,SKILLED NURSING FACILITY,LTC,101,45 PROFESSIONAL CENTER PKWY,SAN RAFAEL,94903,2702,"BRUMLEY, HENRY",HGBRUMLEY@MARINERHEALTHCARE.COM,(415) 479-0313,(415) 479-3610,310,MARIN,11,SANTA ROSA,Y,010000359,SAN RAFAEL OPERATING COMPANY LP (SEE NOTES),,01FEB2018,31JAN2019,PARTNERSHIP,38.01033,-122.539761,"(-122.539761,38.01033)",206210999,45,PROFESSIONAL CENTER PKWY,21,MARIN,	041,,,
010000951,MARIN CONVALESCENT & REHABILITATION HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,56,30 HACIENDA DR,BELVEDERE TIBURON,94920,1127,"HOGAN, KEVIN",BUZZ@MARINCONVALESCENT.COM,(415) 435-6964,(415) 435-4554,310,MARIN,11,SANTA ROSA,Y,010000360,"INMAR, LLC",,02NOV2017,01NOV2018,LIMITED LIABILITY COMPANY,37.90109,-122.480871,"(-122.480871,37.90109)",206211005,30,HACIENDA DR,21,MARIN,	041,,,
010000956,SUTTER VISITING NURSES ASSOCIATION,HHA,HOME HEALTH AGENCY,NON-LTC,0,100 ROWLAND WAY,NOVATO,94945,5041,"DONNELL, JANE",SVNAHOSPICE@SUTTERHEALTH.ORG,(855) 835-2448,(415) 209-7760,310,MARIN,11,SANTA ROSA,Y,010000362,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,01JUL1966,01NOV2018,31OCT2019,NONPROFIT CORP,38.09724,-122.558201,"(-122.558201,38.09724)",406214041,100,ROWLAND WAY,21,MARIN,	041,,,
010000959,RAFAEL CONVALESCENT HOSPITAL,SNF,SKILLED NURSING FACILITY,LTC,168,234 N SAN PEDRO RD,SAN RAFAEL,94903,2858,"SIQUEIRO, III, TOMMY",TOMMY.SIQUEIRO@MARINPOSTACUTE.COM,(415) 472-3723,(415) 479-3450,310,MARIN,11,SANTA ROSA,Y,010000364,"RAFAEL CONVALESCENT HOSPITAL, INC.",27MAY1953,01JUN2018,31MAY2019,PROFIT CORP,38.00262,-122.520661,"(-122.520661,38.00262)",206211048,234,N SAN PEDRO RD,21,MARIN,	041,,,
010000966,HOSPICE BY THE BAY,HHA,HOME HEALTH AGENCY,NON-LTC,0,17 E SIR FRANCIS DRAKE BLVD,LARKSPUR,94939,1708,"WHITAKER, KITTY (MARY)",KWHITAKER@HBTB.ORG,(888) 204-4081,(415) 927-2273,310,MARIN,11,SANTA ROSA,Y,010000367,HOSPICE BY THE BAY,,01NOV2018,31OCT2019,NONPROFIT CORP,37.94566,-122.512981,"(-122.512981,37.94566)",406214042,17,E SIR FRANCIS DRAKE BLVD,21,MARIN,	041,,,
010000967,HOSPICE BY THE BAY- BRANCH,HHA,HOME HEALTH AGENCY,NON-LTC,0,190 W NAPA ST,SONOMA,95476,6625,,CMCINTYRE@HBTB.ORG,(415) 925-1004,(707) 935-7504,590,SONOMA,11,SANTA ROSA,N,010000367,HOSPICE BY THE BAY,,01NOV2018,31OCT2019,NONPROFIT CORP,38.29248,-122.460721,"(-122.460721,38.29248)",406494099,190,W NAPA ST,49,SONOMA,	097,,,
010000968,PROFESSIONAL POST ACUTE CENTER,SNF,SKILLED NURSING FACILITY,LTC,99,81 PROFESSIONAL CENTER PKWY,SAN RAFAEL,94903,2702,"PONGBANDITH, BE",LICENSING@COUNTRYVILLAHEALTH.COM,(323) 596-2240,(415) 479-5161,310,MARIN,11,SANTA ROSA,Y,010000368,"CF SAN RAFAEL, LLC",02JAN1966,10NOV2018,09NOV2019,LIMITED LIABILITY COMPANY,38.0102,-122.538601,"(-122.538601,38.0102)",206212036,81,PROFESSIONAL CENTER PKWY,21,MARIN,	041,,,
010000970,DEVON DRIVE HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,363 DEVON DR,SAN RAFAEL,94903,3709,"BONFIGLIO, CHRISTINE",ELSA@CASAALLEGRA.ORG,(415) 499-0575,(415) 499-1116,310,MARIN,11,SANTA ROSA,Y,010000369,CASA ALLEGRA COMMUNITY SERVICES,,19MAR2018,18MAR2019,NONPROFIT CORP,37.99696,-122.549401,"(-122.549401,37.99696)",,363,DEVON DR,21,MARIN,	041,,,
010000972,ADRIAN WAY HOME,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,306 ADRIAN WAY,SAN RAFAEL,94903,3004,"BONFIGLIO, CHRISTINE",INFO@CASAALLEGRA.ORG,(415) 499-0575,(415) 479-1858,310,MARIN,11,SANTA ROSA,Y,010000370,CASA ALLEGRA COMMUNITY SERVICES,,20MAR2018,19MAR2019,NONPROFIT CORP,38.01049,-122.519411,"(-122.519411,38.01049)",,306,ADRIAN WAY,21,MARIN,	041,,,
010000976,SUNRISE II,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,48 GOLDEN HINDE BLVD,SAN RAFAEL,94903,3817,"ASGHAR, BILLAL",KOCONNOR@LIFEHOUSEAGENCY.ORG,(415) 472-5739,(415) 526-5307,310,MARIN,11,SANTA ROSA,Y,010000372,"LIFEHOUSE, INC.",,14NOV2018,13NOV2019,NONPROFIT CORP,37.99717,-122.543821,"(-122.543821,37.99717)",,48,GOLDEN HINDE BLVD,21,MARIN,	041,,,
010000980,NORTHGATE POSTACUTE CARE,SNF,SKILLED NURSING FACILITY,LTC,54,40 PROFESSIONAL CENTER PKWY,SAN RAFAEL,94903,2703,"LAUB, BEN",ADMINISTRATOR@NORTHGATEPOSTACUTE.COM,(415) 492-0398,(415) 479-1230,310,MARIN,11,SANTA ROSA,Y,010000374,NORTHGATE POSTACUTE CARE,,08DEC2017,07DEC2018,PROFIT CORP,38.00923,-122.538161,"(-122.538161,38.00923)",206212623,40,PROFESSIONAL CENTER PKWY,21,MARIN,	041,,,
010000985,THE TAMALPAIS,SNF,SKILLED NURSING FACILITY,LTC,52,501 VIA CASITAS,GREENBRAE,94904,1901,"GOERZEN, ROBERT",RGOERZEN@NCPHS.ORG,(415) 461-0241,(415) 461-2300,310,MARIN,11,SANTA ROSA,Y,010000376,"ROSS VALLEY HOMES, INC.",,19NOV2017,18NOV2018,NONPROFIT CORP,37.9451,-122.532041,"(-122.532041,37.9451)",206212800,501,VIA CASITAS,21,MARIN,	041,,,
010000995,VILLA MARIN RETIREMENT RESIDENCES,SNF,SKILLED NURSING FACILITY,LTC,31,100 THORNDALE DR,SAN RAFAEL,94903,4501,"STEPHENS, PATRICIA",JOHNS@VILLA-MARIN.COM,(415) 499-1019,(415) 492-2408,310,MARIN,11,SANTA ROSA,Y,010000382,VILLA MARIN HOMEOWNERS ASSOCIATION.,23MAR1987,23NOV2017,22NOV2018,NONPROFIT CORP,38.00411,-122.549241,"(-122.549241,38.00411)",206212810,100,THORNDALE DR,21,MARIN,	041,,,
010000998,ABLE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,10,25 DE ANZA WAY,SAN RAFAEL,94903,3868,"YATES, JR., RONALD S",DEANZAHOUSE@EARTHLINK.NET,(415) 492-0347,(415) 492-8087,310,MARIN,11,SANTA ROSA,Y,010000384,A BROADER LIVING EXPERIENCE DBA ABLE,,21MAY2018,20MAY2019,NONPROFIT CORP,37.99558,-122.543431,"(-122.543431,37.99558)",,25,DE ANZA WAY,21,MARIN,	041,,,
010001001,MILES - CENTER ROAD HOUSE,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1649 CENTER RD,NOVATO,94947,3941,"LLOYD, NANCY D",MILESMARINLM@OUTLOOK.COM,(415) 897-3138,(415) 897-4611,310,MARIN,11,SANTA ROSA,Y,010000386,JENNIFER F. MADDEN & NANCY D. LLOYD,13MAY1986,22APR2018,21APR2019,PARTNERSHIP,38.10177,-122.579111,"(-122.579111,38.10177)",,1649,CENTER RD,21,MARIN,	041,,,
010001004,KAISER FOUNDATION HOSPITAL HOME HEALTH-NOVATO,HHA,HOME HEALTH AGENCY,NON-LTC,0,7200 REDWOOD BLVD,NOVATO,94945,3247,"WHITE, JANET L",WENDY.G.RANZAU@KP.ORG,(415) 893-4135,(415)893-4132,310,MARIN,11,SANTA ROSA,Y,010000388,KAISER FOUNDATION HOSPITALS,09DEC1966,01DEC2017,30NOV2018,NONPROFIT CORP,38.1029,-122.569251,"(-122.569251,38.1029)",406210928,7200,REDWOOD BLVD,21,MARIN,	041,,,
