id,account,video,play_date,play_duration
829,783,49476,2019-07-18,10097
830,83,27899,2019-07-17,4197
831,454,43655,2019-01-02,7123
832,299,26004,2019-01-30,8339
833,484,28583,2018-11-10,3062
834,644,63103,2019-01-27,4981
835,275,8303,2019-06-16,1402
836,785,60240,2019-08-20,2170
837,212,4574,2019-07-27,225
838,299,42922,2019-07-11,1463
839,315,30018,2018-09-30,8849
840,579,6155,2018-11-01,267
841,93,28058,2019-04-21,10405
842,759,24957,2019-05-06,1097
843,704,1572,2019-06-10,810
844,184,33897,2019-04-15,4699
845,573,27874,2019-01-25,4693
846,704,19780,2019-04-03,765
847,85,43924,2019-04-29,4890
848,640,16391,2018-10-06,2478
849,894,4836,2018-12-21,10265
850,768,37709,2019-03-18,3741
851,867,37873,2019-06-28,4401
852,699,58732,2018-12-10,10580
853,361,15405,2018-12-28,7111
854,435,38175,2019-08-21,8682
855,4,51105,2018-11-09,9468
856,345,50561,2018-09-11,3677
857,499,22556,2018-11-10,21
858,403,50423,2019-05-19,2948
859,78,62566,2019-09-03,8647
860,571,17038,2018-12-31,3157
861,240,14049,2018-12-05,8950
862,177,23672,2019-01-28,1091
863,703,28003,2019-08-22,2282
864,233,2565,2019-07-01,8489
865,81,10982,2019-02-24,5094
866,411,6864,2018-11-18,6324
867,115,38010,2018-11-02,7718
868,689,62684,2018-10-08,1430
869,747,37493,2018-10-01,6114
870,541,64022,2018-09-13,968
871,43,3215,2019-05-17,4777
872,298,35000,2019-07-18,8693
873,725,11335,2019-08-13,6747
874,410,36261,2019-01-26,1132
875,624,61267,2018-09-13,1718
876,193,5889,2019-03-29,5584
877,243,18144,2018-09-06,4792
878,483,19664,2019-02-18,2680
879,602,17132,2019-03-21,9860
880,61,61414,2019-03-09,1531
881,370,39041,2018-12-26,4526
882,321,16643,2019-03-26,3015
883,88,41324,2019-05-31,9472
884,596,54182,2019-06-03,3523
885,429,9704,2019-03-31,4985
886,327,48428,2019-04-17,5802
887,635,30144,2018-10-16,4706
888,305,3879,2019-08-04,1456
889,472,36223,2019-05-04,8153
890,69,20933,2019-09-01,3200
891,259,8975,2019-06-17,9712
892,27,27195,2018-09-30,9785
893,296,31006,2019-03-28,9899
894,698,62972,2019-01-08,4889
895,130,51034,2019-03-27,3221
896,26,30009,2019-05-09,6873
897,65,15109,2019-04-22,1529
898,495,4214,2019-03-11,2444
899,245,40554,2018-10-06,4568
900,520,41493,2019-01-18,5312
901,444,17365,2019-03-09,6490
902,220,47623,2019-03-06,9480
903,747,27982,2019-04-29,8773
904,286,41320,2019-01-10,9867
905,581,33254,2019-07-29,3638
906,356,30155,2019-02-11,830
907,96,24033,2018-11-07,9775
908,278,49162,2019-07-02,2214
909,512,31595,2018-10-20,8801
910,166,11252,2019-06-03,4328
911,845,51987,2019-02-28,6067
912,601,34482,2019-07-26,8642
913,225,56137,2018-12-28,4573
914,695,11065,2018-12-28,5350
915,346,37554,2018-10-26,8768
916,169,16754,2019-05-18,2169
917,15,35436,2019-08-17,3929
918,251,63064,2019-03-22,7209
919,344,41390,2019-02-27,3515
920,108,52317,2019-06-18,9954
921,670,41772,2019-01-04,10354
922,441,11836,2019-01-23,6193
923,802,25282,2018-09-07,2771
924,42,14325,2019-08-02,135
925,35,3614,2019-02-16,4986
926,664,19528,2018-11-20,2075
927,761,28617,2019-04-30,6912
928,155,8303,2019-02-06,6393
929,189,46965,2019-08-02,5883
930,287,46609,2019-02-21,5785
931,425,2599,2019-03-14,10066
932,265,33206,2019-06-01,790
933,812,47961,2018-10-15,9672
934,42,18183,2019-08-25,4364
935,406,42858,2019-07-17,10352
936,719,60511,2019-06-19,7506
937,639,36936,2018-11-14,2730
938,161,41697,2018-11-03,4749
939,527,58340,2019-01-17,4863
940,130,16714,2018-10-27,8400
941,804,51488,2019-01-06,9550
942,632,3431,2018-12-29,3250
943,64,48800,2018-11-05,9640
944,813,49620,2018-12-09,144
945,170,7422,2019-01-06,4602
946,710,2638,2019-07-22,6135
947,501,49823,2019-09-02,3619
948,235,5402,2019-02-09,5779
949,228,30786,2018-11-28,238
950,152,53833,2019-02-08,4092
951,95,18211,2018-09-29,9671
952,673,13187,2019-07-24,10274
953,98,52068,2019-04-18,14
954,503,41664,2019-02-27,2566
955,355,23871,2019-03-16,3095
956,659,33741,2019-05-17,399
957,709,40643,2019-02-03,5856
958,431,32699,2019-02-09,10751
959,549,31225,2019-01-31,2129
960,239,13869,2018-09-06,8126
961,549,18181,2018-09-28,5875
962,267,1319,2019-06-30,7905
963,589,15711,2018-09-18,4690
964,369,2120,2019-01-04,2171
965,792,62145,2019-07-14,2651
966,823,26066,2019-04-13,9489
967,445,10978,2019-02-24,3867
968,754,4417,2019-05-30,8670
969,380,25254,2019-07-23,3002
970,5,51361,2019-04-22,364
971,52,62528,2019-05-31,8383
972,629,24762,2018-09-25,5233
973,386,28051,2018-10-07,8434
974,735,54289,2019-04-15,9451
975,719,54662,2019-08-02,4572
976,767,34986,2019-02-22,1119
977,304,7341,2018-11-03,9045
978,708,52681,2018-12-02,6922
979,708,26442,2019-07-10,2624
980,860,54779,2019-06-02,5406
981,611,38003,2019-05-23,5597
982,634,12388,2019-03-11,8108
983,299,10042,2019-07-07,1868
984,827,16292,2019-03-08,9853
985,362,31788,2019-04-03,7238
986,676,42786,2018-12-14,8472
987,5,9354,2019-07-24,1823
988,555,38655,2019-01-31,3906
989,322,3914,2018-09-11,3163
990,521,9762,2018-12-28,5181
991,795,10669,2019-08-30,8511
992,184,40298,2019-07-15,2944
993,460,61341,2018-10-09,4319
994,305,14804,2019-02-25,8596
995,876,43809,2019-04-02,7549
996,34,54359,2018-11-30,6041
997,638,62697,2019-05-10,6910
998,184,42958,2018-10-18,9935
999,426,11639,2019-02-20,2217
1000,774,17298,2018-11-24,2369
1001,account,video,play_date,play_duration
1002,605,61609,2019-07-02,9825
1003,853,5908,2018-11-10,2208
1004,432,10114,2019-01-23,9717
1005,850,41420,2019-03-28,2750
1006,762,59783,2018-10-01,4146
1007,557,64321,2018-11-29,9282
1008,392,15821,2019-03-13,6619
1009,438,46630,2018-12-30,4265
1010,426,24534,2019-01-11,143
1011,388,22897,2019-04-12,6664
1012,276,47579,2018-10-24,7113
1013,298,34319,2019-06-24,7290
1014,618,41068,2018-12-08,3457
1015,266,2054,2019-07-19,1404
1016,31,52486,2019-06-26,4170
1017,86,64705,2019-07-17,1664
1018,629,60055,2019-04-18,2558
1019,779,6201,2019-07-14,382
1020,631,5736,2018-12-06,8068
1021,517,42797,2019-04-10,4201
1022,752,56790,2019-06-18,3670
1023,777,10491,2019-03-24,4883
1024,842,39792,2019-03-16,9098
1025,363,48756,2019-04-29,2151
1026,221,53529,2018-11-12,1410
1027,320,15372,2018-10-11,8474
1028,459,38299,2018-12-16,7548
1029,177,30295,2018-10-22,6039
1030,263,39631,2019-02-19,10205
1031,364,59136,2019-07-15,9874
1032,876,23998,2018-09-07,2516
1033,418,43752,2019-02-19,372
1034,125,53641,2018-12-10,2221
1035,461,61732,2019-05-17,10265
1036,172,42702,2019-05-26,503
1037,261,21905,2019-01-14,7780
1038,723,21714,2019-02-03,5940
1039,103,55707,2018-09-16,4727
1040,256,10167,2018-11-30,10759
1041,410,15105,2019-01-26,9101
1042,327,9135,2019-01-18,5894
1043,502,6493,2019-05-10,289
1044,309,62123,2019-06-28,1973
1045,800,6225,2019-04-30,8832
1046,807,56502,2018-10-30,9355
1047,379,44085,2018-10-26,1329
1048,874,63819,2019-06-17,6242
1049,514,48391,2018-11-21,3902
1050,134,7302,2018-12-31,7514
1051,802,31630,2019-06-22,6269
1052,79,14821,2018-10-19,4808
1053,518,44766,2019-04-17,9717
1054,711,48952,2018-12-09,3386
1055,175,53332,2018-12-16,4320
1056,25,64913,2019-03-25,4956
1057,516,14820,2019-05-12,5754
1058,1,56218,2018-10-29,10712
1059,855,60878,2018-11-12,4858
1060,226,39215,2018-10-24,4413
1061,431,61433,2019-03-23,10280
1062,238,17802,2019-01-13,6697
1063,429,54934,2019-07-06,2994
1064,685,52679,2019-07-01,3260
1065,55,61340,2018-10-20,2866
1066,654,29061,2019-02-26,3935
1067,700,60759,2018-10-21,1315
1068,57,26995,2018-12-05,7405
1069,497,33345,2019-06-23,10165
1070,239,57563,2019-07-09,8049
1071,770,26641,2019-05-17,1629
1072,281,43550,2019-04-21,9298
1073,391,56726,2019-04-10,10138
1074,836,38719,2019-01-25,4506
1075,132,59497,2019-04-04,4686
1076,285,29850,2019-05-08,1063
1077,307,15840,2018-10-10,8120
1078,810,41567,2018-12-27,2951
1079,594,44030,2018-11-15,6040
1080,494,22944,2019-02-03,5719
1081,672,876,2019-04-27,6034
1082,844,44956,2019-01-23,9772
1083,570,46493,2018-10-02,162
1084,531,12390,2019-01-10,942
1085,604,58757,2019-07-07,1218
1086,760,59727,2019-03-25,5645
1087,26,6543,2019-06-24,4308
1088,109,58386,2018-09-26,3308
1089,572,14799,2018-09-27,1544
1090,678,42173,2018-10-16,6562
1091,358,49715,2019-05-28,10723
1092,155,32300,2019-08-26,1480
1093,811,44237,2019-06-11,8197
1094,615,1907,2019-01-29,6246
1095,332,15266,2018-09-10,6981
1096,139,58709,2019-07-06,5944
1097,696,22037,2019-02-08,400
1098,271,19275,2019-07-31,7869
1099,676,50979,2019-09-03,9373
1100,518,2525,2019-02-14,9796
1101,108,21690,2019-06-08,7485
1102,514,57807,2019-01-23,5418
1103,112,62015,2019-07-13,4807
1104,684,15269,2019-06-01,4906
1105,450,9977,2019-03-06,466
1106,512,57394,2019-06-18,5343
1107,303,402,2018-11-14,244
1108,772,22714,2019-06-11,8582
1109,674,14958,2019-03-07,5785
1110,633,57536,2019-06-11,1835
1111,186,18196,2018-11-26,8069
1112,95,55269,2019-07-20,9440
1113,375,64864,2018-12-08,4527
1114,628,14536,2018-12-10,2898
1115,457,9259,2018-10-27,5447
1116,638,43151,2019-03-09,7158
1117,691,57266,2019-08-29,805
1118,397,6474,2019-07-12,7608
1119,880,63552,2019-08-04,7938
1120,799,58903,2018-11-22,2723
1121,853,62473,2018-12-06,88
1122,532,26868,2019-02-10,5336
1123,213,19971,2019-02-20,670
1124,646,56506,2019-01-13,6492
1125,872,18160,2019-09-02,2504
1126,339,14538,2018-09-30,8467
1127,539,21804,2019-04-06,8166
1128,841,20490,2019-07-25,1572
1129,770,12060,2019-06-18,3464
1130,566,28636,2019-04-19,9043
1131,217,33972,2018-11-24,1284
1132,808,1362,2019-03-10,688
1133,75,51653,2019-08-25,5807
1134,479,7545,2019-01-28,9589
1135,580,60085,2019-02-05,3518
1136,62,8149,2019-08-17,6177
1137,177,8936,2018-10-29,3340
1138,429,36727,2019-01-04,8247
1139,637,46405,2019-06-25,10721
1140,103,19139,2018-11-08,2050
1141,893,18339,2019-03-12,2409
1142,49,1625,2018-10-24,1291
1143,474,49582,2019-04-30,10485
1144,622,33311,2019-07-08,6952
1145,793,63768,2019-01-06,326
1146,3,57378,2019-01-04,9727
1147,59,22380,2019-04-29,7492
1148,3,23833,2018-09-10,2644
1149,19,53054,2019-08-26,9856
1150,338,16775,2019-08-21,10254
1151,744,38966,2019-08-27,7710
1152,791,48123,2019-08-31,6307
1153,180,50022,2018-09-13,10503
1154,527,39609,2019-07-19,4037
1155,40,1260,2019-08-15,10343
1156,723,52048,2019-01-30,10682
1157,17,9306,2018-10-13,2709
1158,793,64838,2018-10-31,10337
1159,607,38539,2018-12-26,7114
1160,486,28197,2019-07-27,7367
1161,136,63353,2019-06-26,3629
1162,685,47197,2018-11-15,5839
1163,456,9264,2019-06-03,9560
1164,835,14257,2019-05-07,1866
1165,13,24861,2019-03-04,8609
1166,679,12218,2019-01-13,4811
1167,447,28597,2018-12-17,5641
1168,682,4569,2018-12-13,5976
1169,81,35967,2018-10-11,6083
1170,170,48238,2019-06-13,3127
1171,275,52299,2019-04-06,9080
1172,494,26856,2019-07-07,9537
1173,50,33315,2019-01-24,5024
1174,455,42853,2018-11-20,2462
1175,807,57260,2018-12-23,2124
1176,466,46680,2019-08-06,3210
1177,195,17289,2019-05-21,5498
1178,378,64824,2018-10-21,896
1179,374,2727,2018-09-14,3003
1180,112,39319,2019-01-06,7408
1181,338,62266,2019-07-18,2279
1182,755,44780,2019-08-13,1113
1183,781,55541,2019-05-05,528
1184,600,13067,2019-02-27,7582
1185,862,45503,2019-01-27,8394
1186,558,53849,2019-08-11,2914
1187,243,6626,2019-09-01,3107
1188,421,16270,2019-06-06,7331
1189,588,22536,2019-06-05,6544
1190,854,45162,2019-04-04,3346
1191,443,34414,2019-03-21,6202
1192,555,2217,2018-10-21,8872
1193,752,55703,2019-06-19,8088
1194,278,45381,2018-10-10,3803
1195,543,11944,2019-06-28,2552
1196,190,53704,2019-06-08,9191
1197,429,12047,2018-09-30,6079
1198,200,29449,2019-01-19,10770
1199,225,30419,2018-11-08,805
1200,280,25800,2018-12-27,560
1201,151,9173,2019-03-17,7816
1202,269,46578,2019-07-25,3917
1203,665,938,2018-09-10,273
1204,665,15289,2019-04-13,9322
1205,100,14999,2019-04-17,10008
1206,405,38409,2019-03-02,3751
1207,346,28515,2018-11-03,1970
1208,645,263,2019-07-18,509
1209,68,62395,2018-11-04,4868
1210,696,52879,2019-02-07,8208
1211,39,18606,2019-06-28,5110
1212,55,44467,2018-10-15,3977
1213,612,61776,2019-03-11,5154
1214,593,23639,2019-06-12,4150
1215,295,2452,2018-10-11,293
1216,447,21338,2018-10-27,4205
1217,327,40730,2018-10-02,1053
1218,435,64622,2019-01-10,6516
1219,750,52096,2019-01-27,411
1220,593,49424,2019-07-05,3732
1221,851,4320,2019-09-04,7564
1222,522,32289,2018-11-15,7376
1223,149,4798,2018-12-09,7312
1224,871,8337,2018-10-05,1993
1225,769,53957,2018-09-29,4680
1226,173,9408,2019-01-09,3354
1227,614,28337,2018-10-12,5543
1228,432,24837,2018-09-12,2958
1229,607,9607,2019-05-12,10067
1230,583,17912,2019-08-02,3726
1231,793,11672,2018-09-11,1903
1232,614,25713,2018-09-16,907
1233,91,38787,2018-09-06,3846
1234,578,51373,2018-11-28,984
1235,374,30819,2019-08-23,8787
1236,641,31583,2019-04-11,6115
1237,641,51213,2019-06-20,5074
1238,560,61816,2018-10-05,6172
1239,84,49565,2018-12-26,2668
1240,188,15214,2019-08-17,9938
1241,182,64193,2018-10-22,348
1242,106,43946,2019-02-21,10434
1243,473,18306,2019-05-02,8334
1244,4,56251,2018-09-20,2672
1245,806,53701,2019-04-20,923
1246,104,15355,2019-06-26,9358
1247,58,45703,2019-04-05,5030
1248,574,31660,2019-02-15,8110
1249,747,4276,2018-12-03,5121
1250,558,56315,2019-07-12,2719
1251,439,28122,2019-03-18,8594
1252,546,14816,2019-01-04,7730
1253,42,37181,2019-08-13,392
1254,514,8186,2019-02-26,5769
1255,273,50854,2019-08-10,4024
1256,266,15307,2019-08-07,4992
1257,59,34361,2019-04-30,8649
1258,617,25872,2018-11-18,7271
1259,670,26,2019-08-12,7155
1260,332,15189,2019-01-23,5611
1261,720,41273,2019-02-21,10315
1262,424,24691,2019-05-31,7640
1263,557,35333,2018-09-12,10590
1264,193,29487,2018-10-06,6324
1265,778,19499,2019-08-11,670
1266,375,16370,2019-03-14,5259
1267,506,55583,2019-01-25,7691
1268,807,11531,2019-01-01,1321
1269,463,8459,2019-06-02,10644
1270,192,32519,2018-09-24,2482
1271,560,42459,2019-05-10,2538
1272,520,8141,2019-07-10,7953
1273,178,58593,2018-11-04,9869
1274,139,24616,2018-12-12,4428
1275,885,56145,2018-12-19,5274
1276,249,42857,2019-05-13,414
1277,389,16109,2018-09-15,9310
1278,509,25651,2019-03-22,1120
1279,632,30980,2018-11-26,5881
1280,308,63891,2018-12-09,2511
1281,429,29263,2019-05-25,4070
1282,890,13107,2018-12-15,6731
1283,607,16660,2018-09-14,7206
1284,162,48519,2018-12-21,3794
1285,67,30744,2019-06-17,5378
1286,333,58076,2018-11-17,5452
1287,535,9357,2019-09-01,913
1288,414,47331,2019-06-14,5430
1289,899,17517,2019-03-21,10465
1290,314,18886,2019-04-11,6559
1291,278,16011,2018-10-12,5202
1292,759,25905,2018-09-05,4493
1293,413,30348,2019-03-02,6870
1294,639,5575,2018-11-14,8764
1295,438,13364,2019-04-05,2777
1296,851,61613,2019-06-13,1713
1297,581,42177,2019-08-20,1534
1298,750,44212,2018-09-05,2746
1299,527,32450,2019-06-06,10574
1300,331,44829,2019-08-15,4415
1301,296,57791,2019-01-11,6503
1302,712,18932,2019-02-05,3648
1303,547,18519,2019-04-19,9197
1304,641,28143,2019-08-18,6726
1305,606,24483,2019-02-09,6826
1306,580,31966,2019-06-26,2480
1307,728,24514,2019-08-03,5346
1308,405,36676,2019-07-31,7365
1309,796,13439,2019-02-03,8481
1310,444,15447,2019-08-10,9501
1311,737,6235,2019-08-03,10195
1312,824,53274,2019-01-29,3088
1313,754,4982,2019-07-30,5532
1314,259,22834,2018-09-09,6177
1315,568,53003,2019-05-23,441
1316,786,58935,2019-04-21,10130
1317,545,14655,2019-02-03,8079
1318,324,17927,2019-03-12,4599
1319,531,58679,2019-06-23,2835
1320,591,51347,2018-12-09,9700
1321,5,56350,2019-08-19,988
1322,274,33214,2018-10-27,10698
1323,284,31213,2019-02-04,8889
1324,4,7517,2018-09-16,579
1325,414,2450,2019-01-18,2898
1326,795,32491,2019-01-21,6919
1327,714,24482,2019-02-14,3387
1328,576,60438,2018-10-07,4764
1329,761,6326,2019-08-19,7190
1330,103,28032,2018-09-06,1444
1331,460,28929,2019-04-04,9153
1332,808,61844,2018-10-25,8147
1333,76,20874,2018-09-07,3316
1334,151,58301,2018-11-04,2977
1335,546,49008,2019-02-28,8557
1336,876,24830,2019-07-10,7009
1337,176,42490,2019-06-06,6394
1338,86,1156,2019-03-04,5373
1339,249,6881,2019-05-26,9533
1340,11,46964,2019-01-07,10141
1341,41,21933,2019-08-31,641
1342,603,61237,2019-02-21,10519
1343,114,62386,2018-12-03,10775
1344,203,46926,2019-08-05,7015
1345,490,57184,2019-01-16,1687
1346,363,40076,2018-11-17,2986
1347,764,26604,2019-05-10,6121
1348,580,23257,2018-11-02,7692
1349,810,59143,2019-04-04,4505
1350,207,17000,2019-08-31,3464
1351,430,35849,2019-04-15,2269
1352,272,34066,2019-05-29,9043
1353,848,3814,2019-04-24,2464
1354,484,16639,2018-10-24,4084
1355,389,11706,2019-08-02,2643
1356,419,7471,2018-11-25,9166
1357,683,64597,2019-04-10,7095
1358,552,5401,2019-04-03,10666
1359,890,21209,2019-05-07,8668
1360,221,32808,2018-12-20,7452
1361,468,43231,2018-09-06,9745
1362,703,17743,2019-02-24,5597
1363,591,13918,2019-03-02,9863
1364,866,5677,2019-05-22,2769
1365,141,40821,2019-01-08,3867
1366,260,32485,2018-11-04,9331
1367,431,48643,2019-04-13,4924
1368,722,28637,2019-07-12,9589
1369,843,25091,2019-08-24,7658
1370,716,1842,2018-12-22,2427
1371,813,51451,2019-06-17,9555
1372,527,30379,2019-06-10,3085
1373,10,19367,2019-08-18,2549
1374,889,45112,2019-06-22,10109
1375,462,27453,2019-05-13,7342
1376,463,47321,2019-09-03,1560
1377,841,45891,2019-05-25,767
1378,264,27578,2019-06-15,3876
1379,484,14599,2018-10-23,664
1380,622,302,2018-11-20,10384
1381,282,16610,2019-03-02,1356
1382,142,11630,2019-04-15,1136
1383,756,43766,2019-09-01,3298
1384,563,62683,2018-11-04,7158
1385,414,51728,2019-04-11,693
1386,58,40646,2019-04-22,1458
1387,224,6836,2019-06-11,7131
1388,521,13174,2019-03-20,6789
1389,112,39070,2019-02-14,8068
1390,443,17753,2019-02-16,3099
1391,807,6251,2018-09-16,2557
1392,626,21570,2019-06-16,2389
1393,178,37357,2019-07-01,1314
1394,282,51013,2019-05-15,7191
1395,725,10362,2018-11-27,7866
1396,648,6422,2018-09-19,7496
1397,459,38413,2019-03-27,4540
1398,191,9273,2018-10-15,3046
1399,244,58811,2018-10-14,8380
1400,622,44973,2019-05-04,6637
1401,110,51018,2019-01-22,4355
1402,407,60929,2019-01-09,6673
1403,822,33609,2018-11-03,8600
1404,792,41472,2018-10-02,2188
1405,484,64120,2019-06-27,1274
1406,140,19981,2019-01-14,8397
1407,676,26664,2019-06-04,10277
1408,791,51781,2018-11-14,2987
1409,113,24046,2018-12-03,1994
1410,419,18756,2018-11-26,10562
1411,282,2246,2019-07-30,1758
1412,82,28938,2019-04-23,9854
1413,414,22429,2018-10-14,636
1414,117,56786,2019-05-08,10223
1415,276,800,2018-10-09,3044
1416,788,37003,2019-04-29,3220
1417,290,3079,2018-09-06,1941
1418,544,36033,2018-10-30,1446
1419,632,64078,2019-04-28,2436
1420,552,41191,2018-09-14,2938
1421,524,7565,2019-04-30,6781
1422,437,36937,2019-02-08,7946
1423,378,50920,2018-12-03,1306
1424,658,28228,2018-11-07,7530
1425,84,52070,2018-09-15,746
1426,374,1208,2018-09-25,1750
1427,710,56442,2018-12-25,4286
1428,198,4793,2018-12-22,2859
1429,704,25359,2019-07-07,6249
1430,249,53231,2019-04-19,4377
1431,184,40826,2019-03-25,9434
1432,98,33658,2019-01-26,6143
1433,873,14193,2019-04-14,1326
1434,887,20178,2019-03-28,6859
1435,832,61115,2019-05-07,9008
1436,719,18300,2019-03-22,10282
1437,639,20846,2019-01-18,1942
1438,555,37562,2018-11-14,8792
1439,775,57939,2019-02-09,1172
1440,728,53626,2018-12-01,7145
1441,226,2212,2019-03-25,920
1442,8,8013,2019-01-26,7789
1443,148,3681,2018-11-05,429
1444,75,41605,2019-08-29,2003
1445,269,17778,2019-04-19,7311
1446,481,14291,2019-07-15,4107
1447,599,60544,2019-04-18,2614
1448,734,48347,2019-03-29,30
1449,657,24947,2019-01-17,7087
1450,775,64622,2019-03-08,4398
1451,596,45524,2019-07-05,4239
1452,175,7930,2019-01-12,535
1453,599,661,2019-01-29,8761
1454,675,29139,2019-01-17,8846
1455,465,5378,2018-10-08,5103
1456,200,18910,2019-06-17,711
1457,261,54185,2018-11-22,4151
1458,46,47415,2019-04-28,797
1459,657,42427,2019-03-06,4137
1460,577,6233,2018-10-11,9688
1461,559,59755,2019-01-08,10337
1462,180,25558,2018-09-12,6400
1463,32,14683,2019-08-22,6874
1464,739,19273,2019-04-15,1121
1465,434,422,2019-01-20,3819
1466,769,350,2019-02-07,9645
1467,789,55074,2019-02-09,5927
1468,557,31102,2019-03-17,3405
1469,424,44759,2019-02-14,7730
1470,34,44542,2019-04-15,9207
1471,129,49417,2019-04-14,1904
1472,376,57849,2019-07-02,7949
1473,255,41709,2019-03-10,9397
1474,412,32064,2018-10-07,9190
1475,874,1353,2019-03-02,5066
1476,102,63478,2019-04-01,1642
1477,59,8028,2019-03-07,6475
1478,892,11694,2018-09-05,5429
1479,790,1665,2019-03-12,7590
1480,21,51042,2019-02-27,2125
1481,37,45983,2018-11-21,2713
1482,136,15060,2019-03-17,3900
1483,546,20984,2019-06-27,8963
1484,626,38379,2019-03-06,1155
1485,864,1983,2019-07-06,417
1486,279,51670,2019-07-26,4630
1487,493,45059,2018-11-13,8066
1488,358,20797,2019-08-20,5676
1489,623,2645,2018-12-26,5501
1490,80,63484,2018-11-03,340
1491,218,20893,2019-06-25,3422
1492,692,61352,2018-12-23,6632
1493,815,34718,2019-05-16,6099
1494,384,15413,2019-02-07,1221
1495,699,18234,2019-01-30,7279
1496,200,14196,2019-07-30,5911
1497,61,51627,2019-07-20,2144
1498,114,12870,2018-11-19,455
1499,530,13863,2019-05-11,5249
1500,763,16918,2019-02-23,941
1501,502,39548,2019-01-29,1539
1502,39,41649,2018-10-04,7941
1503,632,18356,2018-11-11,7583
