Host,HOST_NAME,SWITCH_ID,SWITCH_NAME,STORAGE_ARRAY_ID
SV461ESXNP35,HOSTNAME394,61848,SWITCHNAME394,61813
SV461ESXNP35,HOSTNAME395,61848,SWITCHNAME395,61813
SV461ESXNP35,HOSTNAME396,61848,SWITCHNAME396,61813
SV461ESXNP39,HOSTNAME397,61854,SWITCHNAME397,61813
SV461ESXNP52,HOSTNAME398,61854,SWITCHNAME398,61813
SV461ESX1871,HOSTNAME399,61855,SWITCHNAME399,61814
SV461ESX1881,HOSTNAME400,61855,SWITCHNAME400,61814
SV461ESXNP13,HOSTNAME401,61851,SWITCHNAME401,61813
SV461ESX1880,HOSTNAME402,61851,SWITCHNAME402,61814
SV461ESX1910,HOSTNAME403,61852,SWITCHNAME403,61814
SV461ESX1880,HOSTNAME404,61852,SWITCHNAME404,61814
SV461ESXNP35,HOSTNAME405,61852,SWITCHNAME405,61813
SV461ESXNP16,HOSTNAME406,61852,SWITCHNAME406,61813
SV461ESXNP13,HOSTNAME407,61851,SWITCHNAME407,61813
SV461ESX1993,HOSTNAME408,61851,SWITCHNAME408,61814
SV461ESXNP13,HOSTNAME409,61851,SWITCHNAME409,61813
SV461ESXNP16,HOSTNAME410,61851,SWITCHNAME410,61813
SV461ESX1876,HOSTNAME411,61851,SWITCHNAME411,61818
SV461ESX1905,HOSTNAME412,61851,SWITCHNAME412,61818
SV461ESX1904,HOSTNAME413,61851,SWITCHNAME413,61818
SV461ESX3743,HOSTNAME414,61851,SWITCHNAME414,61815
SV461ESX3751,HOSTNAME415,61852,SWITCHNAME415,61815
SV461ESX3751,HOSTNAME416,61852,SWITCHNAME416,61815
SV461ESX3742,HOSTNAME417,61852,SWITCHNAME417,61815
SV461ESX3748,HOSTNAME418,61852,SWITCHNAME418,61815
SV461ESX1866,HOSTNAME419,61852,SWITCHNAME419,61818
SV461ESX1865,HOSTNAME420,61852,SWITCHNAME420,61818
SV461ESX1874,HOSTNAME421,61852,SWITCHNAME421,61818
SV461ESX1865,HOSTNAME422,61852,SWITCHNAME422,61818
SV461ESX1875,HOSTNAME423,61851,SWITCHNAME423,61818
SV461ESX1894,HOSTNAME424,61851,SWITCHNAME424,61818
SV461ESX1905,HOSTNAME425,61851,SWITCHNAME425,61818
SV461ESX1873,HOSTNAME426,61851,SWITCHNAME426,61818
SV461ESX1864,HOSTNAME427,61848,SWITCHNAME427,61818
SV461ESX1875,HOSTNAME428,61848,SWITCHNAME428,61818
SV461ESX1904,HOSTNAME429,61848,SWITCHNAME429,61818
SV461ESX1875,HOSTNAME430,61848,SWITCHNAME430,61818
SV461ESX1901,HOSTNAME431,61848,SWITCHNAME431,61818
SV461ESX1872,HOSTNAME432,61848,SWITCHNAME432,61818
SV461ESX1912,HOSTNAME433,61848,SWITCHNAME433,61818
SV461ESX1883,HOSTNAME434,61848,SWITCHNAME434,61818
SV461ESX1901,HOSTNAME435,61848,SWITCHNAME435,61818
SV461ESX1902,HOSTNAME436,61848,SWITCHNAME436,61818
SV461ESX1873,HOSTNAME437,61848,SWITCHNAME437,61818
SV461ESX1902,HOSTNAME438,61848,SWITCHNAME438,61818
SV461ESX1902,HOSTNAME439,61848,SWITCHNAME439,61818
SV461ESX1883,HOSTNAME440,61848,SWITCHNAME440,61818
SV461ESX3735,HOSTNAME441,61848,SWITCHNAME441,61815
SV461ESX3755,HOSTNAME442,61848,SWITCHNAME442,61815
SV461ESX3734,HOSTNAME443,61848,SWITCHNAME443,61815
SV461ESX3742,HOSTNAME444,61848,SWITCHNAME444,61815
SV461ESX3741,HOSTNAME445,61848,SWITCHNAME445,61815
SV461ESX3743,HOSTNAME446,61848,SWITCHNAME446,61815
SV461ESX3755,HOSTNAME447,61848,SWITCHNAME447,61815
SV461ESX3757,HOSTNAME448,61848,SWITCHNAME448,61815
SV461ESX3758,HOSTNAME449,61848,SWITCHNAME449,61815
SV461ESX3751,HOSTNAME450,61848,SWITCHNAME450,61815
SV461ESX3735,HOSTNAME451,61848,SWITCHNAME451,61815
SV461ESX3753,HOSTNAME452,61848,SWITCHNAME452,61815
SV461ESX3758,HOSTNAME453,61848,SWITCHNAME453,61815
SV461ESX3750,HOSTNAME454,61848,SWITCHNAME454,61815
SV461ESX3726,HOSTNAME455,61848,SWITCHNAME455,61815
SV461ESX3758,HOSTNAME456,61848,SWITCHNAME456,61815
SV461ESX3743,HOSTNAME457,61848,SWITCHNAME457,61815
SL55LDAPAPP10,HOSTNAME458,61848,SWITCHNAME458,61818
SV461ESX1930,HOSTNAME459,61851,SWITCHNAME459,61818
SV461ESX1897,HOSTNAME460,61851,SWITCHNAME460,61818
SV461ESX1878,HOSTNAME461,61851,SWITCHNAME461,61818
SV461ESX1883,HOSTNAME462,61851,SWITCHNAME462,61818
SV461ESX1907,HOSTNAME463,61851,SWITCHNAME463,61818
SV461ESX1903,HOSTNAME464,61851,SWITCHNAME464,61818
SV461ESX1923,HOSTNAME465,61852,SWITCHNAME465,61818
SV461ESX1924,HOSTNAME466,61852,SWITCHNAME466,61818
SV461ESX1964,HOSTNAME467,61852,SWITCHNAME467,61818
SV461ESX1939,HOSTNAME468,61852,SWITCHNAME468,61818
SV461ESX1954,HOSTNAME469,61851,SWITCHNAME469,61818
SV461ESX1933,HOSTNAME470,61851,SWITCHNAME470,61818
SV461ESX1940,HOSTNAME471,61851,SWITCHNAME471,61818
SV461ESX1928,HOSTNAME472,61851,SWITCHNAME472,61818
SV461ESX1964,HOSTNAME473,61852,SWITCHNAME473,61818
SV461ESX1965,HOSTNAME474,61852,SWITCHNAME474,61818
SW461HYPRPA11,HOSTNAME475,61852,SWITCHNAME475,61818
SL41PTDB1P10,HOSTNAME476,61852,SWITCHNAME476,61818
SV461ESX1935,HOSTNAME477,61851,SWITCHNAME477,61818
SV461ESX1923,HOSTNAME478,61851,SWITCHNAME478,61818
SL41PTDB1P10,HOSTNAME479,61851,SWITCHNAME479,61818
SL41PTDB1P01,HOSTNAME480,61851,SWITCHNAME480,61818
SV461ESX1868,HOSTNAME481,61852,SWITCHNAME481,61818
SV461ESX1868,HOSTNAME482,61852,SWITCHNAME482,61818
SL41PTDB1P10,HOSTNAME483,61852,SWITCHNAME483,61818
SV461ESX1938,HOSTNAME484,61852,SWITCHNAME484,61818
SL41PTDB1P01,HOSTNAME485,61852,SWITCHNAME485,61818
SL41PTDB1P01,HOSTNAME486,61852,SWITCHNAME486,61818
SL41PTDB1P11,HOSTNAME487,61852,SWITCHNAME487,61818
SL43PROFDBP14,HOSTNAME488,61852,SWITCHNAME488,61818
SV461ESX1878,HOSTNAME489,61851,SWITCHNAME489,61818
SV461ESX1868,HOSTNAME490,61851,SWITCHNAME490,61818
SV461ESX1882,HOSTNAME491,61851,SWITCHNAME491,61818
SV461ESX1901,HOSTNAME492,61851,SWITCHNAME492,61818
SV461ESX1882,HOSTNAME493,61851,SWITCHNAME493,61818
SV461ESX1912,HOSTNAME494,61851,SWITCHNAME494,61818
SV461ESX1902,HOSTNAME495,61851,SWITCHNAME495,61818
SV461ESX1902,HOSTNAME496,61851,SWITCHNAME496,61818
SV461ESX1882,HOSTNAME497,61851,SWITCHNAME497,61818
SV461ESX1935,HOSTNAME498,61851,SWITCHNAME498,61818
SV461ESX1873,HOSTNAME499,61851,SWITCHNAME499,61818
SV461ESX1924,HOSTNAME500,61851,SWITCHNAME500,61818
SV461ESX1938,HOSTNAME501,61852,SWITCHNAME501,61818
SV461ESX1940,HOSTNAME502,61852,SWITCHNAME502,61818
SL43COMMDB1P01,HOSTNAME503,61852,SWITCHNAME503,61822
SV461ESX1940,HOSTNAME504,61852,SWITCHNAME504,61818
SV461ESX1929,HOSTNAME505,61852,SWITCHNAME505,61818
SV461ESX1933,HOSTNAME506,61852,SWITCHNAME506,61818
SV461ESX1923,HOSTNAME507,61852,SWITCHNAME507,61818
SV461ESX1898,HOSTNAME508,61852,SWITCHNAME508,61818
SV461ESX1925,HOSTNAME509,61852,SWITCHNAME509,61818
SV461ESX1964,HOSTNAME510,61852,SWITCHNAME510,61818
SV461ESX1963,HOSTNAME511,61852,SWITCHNAME511,61818
SV461ESX1883,HOSTNAME512,61852,SWITCHNAME512,61818
SV461ESX1902,HOSTNAME513,61851,SWITCHNAME513,61818
SV461ESX1913,HOSTNAME514,61851,SWITCHNAME514,61818
SV461ESX1878,HOSTNAME515,61851,SWITCHNAME515,61818
SV461ESX1867,HOSTNAME516,61851,SWITCHNAME516,61818
SV461ESX1912,HOSTNAME517,61851,SWITCHNAME517,61818
SV461ESX1872,HOSTNAME518,61851,SWITCHNAME518,61818
SV461ESX1923,HOSTNAME519,61851,SWITCHNAME519,61818
SL41PTDB1P01,HOSTNAME520,61851,SWITCHNAME520,61818
SL43RATDBP10,HOSTNAME521,61852,SWITCHNAME521,61818
SL43RATDBP10,HOSTNAME522,61852,SWITCHNAME522,61818
SL41PTDB1P01,HOSTNAME523,61848,SWITCHNAME523,61818
SL41PTDB1P12,HOSTNAME524,61848,SWITCHNAME524,61818
SL43PTDBDB0P11,HOSTNAME525,61848,SWITCHNAME525,61818
SL43PAYREDBP11,HOSTNAME526,61848,SWITCHNAME526,61818
SL43RATDBP11,HOSTNAME527,61848,SWITCHNAME527,61818
SL41MAPAYDB1P11,HOSTNAME528,61848,SWITCHNAME528,61818
SL41MAPAYDB1P10,HOSTNAME529,61848,SWITCHNAME529,61818
SL43RATDBP11,HOSTNAME530,61848,SWITCHNAME530,61818
SL41MAPAYDB1P11,HOSTNAME531,61848,SWITCHNAME531,61818
SL43TAASDBP10,HOSTNAME532,61848,SWITCHNAME532,61818
SL43TAASDBP10,HOSTNAME533,61848,SWITCHNAME533,61818
SL43TAASDBP10,HOSTNAME534,61848,SWITCHNAME534,61818
SL43PTDBDB0P12,HOSTNAME535,61848,SWITCHNAME535,61818
SL43PTDBDB0P11,HOSTNAME536,61848,SWITCHNAME536,61818
SV349ESX3734,HOSTNAME537,61848,SWITCHNAME537,61818
SL41PTDB1C10,HOSTNAME538,61848,SWITCHNAME538,61818
SL41PTDB1C11,HOSTNAME539,61848,SWITCHNAME539,61818
SL43PTDBDB0P11,HOSTNAME540,61848,SWITCHNAME540,61818
SL43PTDBDB0P11,HOSTNAME541,61848,SWITCHNAME541,61818
SL43PTDBDB0P11,HOSTNAME542,61848,SWITCHNAME542,61818
SL41PTDB1P12,HOSTNAME543,61848,SWITCHNAME543,61818
SL41PTDB1C12,HOSTNAME544,61848,SWITCHNAME544,61818
SL43ACDBP11,HOSTNAME545,61848,SWITCHNAME545,61818
SL43ACDBP11,HOSTNAME546,61848,SWITCHNAME546,61818
SL43ACDBP11,HOSTNAME547,61851,SWITCHNAME547,61818
SL43PTDBDB0P11,HOSTNAME548,61851,SWITCHNAME548,61818
SL43AMSAPC13,HOSTNAME549,61852,SWITCHNAME549,61818
SL43BATDBP11,HOSTNAME550,61852,SWITCHNAME550,61818
SL43AMSAPP22,HOSTNAME551,61852,SWITCHNAME551,61818
SL43RATDBP11,HOSTNAME552,61852,SWITCHNAME552,61818
SL41PTDB1C11,HOSTNAME553,61851,SWITCHNAME553,61818
SL43PTDBDB0P00,HOSTNAME554,61851,SWITCHNAME554,61818
SL43PTDBDB0P12,HOSTNAME555,61851,SWITCHNAME555,61818
SL43PTDBDB0P12,HOSTNAME556,61851,SWITCHNAME556,61818
SL43PTDBDB0P12,HOSTNAME557,61852,SWITCHNAME557,61818
SL43ACDBDBM10,HOSTNAME558,61852,SWITCHNAME558,61818
SL43ACDBDBM10,HOSTNAME559,61852,SWITCHNAME559,61818
SL43PTDBDB0P11,HOSTNAME560,61852,SWITCHNAME560,61818
SV349ESX3742,HOSTNAME561,61851,SWITCHNAME561,61819
SV349ESX3736,HOSTNAME562,61851,SWITCHNAME562,61819
SL23MAPAYDB2P10,HOSTNAME563,61851,SWITCHNAME563,61820
SV349ESX3758,HOSTNAME564,61851,SWITCHNAME564,61819
SV349ESX3737,HOSTNAME565,61852,SWITCHNAME565,61819
SV349ESX3725,HOSTNAME566,61852,SWITCHNAME566,61819
SV349ESX3735,HOSTNAME567,61852,SWITCHNAME567,61819
SV349ESX3734,HOSTNAME568,61852,SWITCHNAME568,61819
SV349ESX3726,HOSTNAME569,61851,SWITCHNAME569,61819
SV349ESX3725,HOSTNAME570,61851,SWITCHNAME570,61819
SV349ESX3726,HOSTNAME571,61848,SWITCHNAME571,61819
SL23PTDB2P11,HOSTNAME572,61848,SWITCHNAME572,61820
SL23PTDB2P11,HOSTNAME573,61848,SWITCHNAME573,61820
SV349ESX3737,HOSTNAME574,61848,SWITCHNAME574,61819
SV349ESX3727,HOSTNAME575,61848,SWITCHNAME575,61819
SV349ESX3726,HOSTNAME576,61848,SWITCHNAME576,61819
SV349ESX3735,HOSTNAME577,61848,SWITCHNAME577,61819
SL23PTDB2P02,HOSTNAME578,61848,SWITCHNAME578,61820
SV349ESX3735,HOSTNAME579,61851,SWITCHNAME579,61819
SV349ESX3737,HOSTNAME580,61851,SWITCHNAME580,61819
SV349ESX3751,HOSTNAME581,61851,SWITCHNAME581,61819
SL41MAPAYDB1C01,HOSTNAME582,61851,SWITCHNAME582,61820
SV349ESX3735,HOSTNAME583,61852,SWITCHNAME583,61819
SV349ESX3736,HOSTNAME584,61852,SWITCHNAME584,61819
SV349ESX3726,HOSTNAME585,61852,SWITCHNAME585,61819
SL23PTDB2P11,HOSTNAME586,61852,SWITCHNAME586,61820
SV349ESX3736,HOSTNAME587,61852,SWITCHNAME587,61819
SL41MAPAYDB1C11,HOSTNAME588,61852,SWITCHNAME588,61820
SL41MAPAYDB1C11,HOSTNAME589,61851,SWITCHNAME589,61820
SV349ESX3750,HOSTNAME590,61851,SWITCHNAME590,61819
SL41MAPAYDB1C01,HOSTNAME591,61848,SWITCHNAME591,61820
SV349ESX3742,HOSTNAME592,61848,SWITCHNAME592,61819
SL23MAPAYDB2P10,HOSTNAME593,61848,SWITCHNAME593,61820
SL41MAPAYDB1P10,HOSTNAME594,61848,SWITCHNAME594,61818
SL41MAPAYDB1P01,HOSTNAME595,61848,SWITCHNAME595,61818
SV349ESX3751,HOSTNAME596,61848,SWITCHNAME596,61819
SV349ESXVDI53,HOSTNAME597,61848,SWITCHNAME597,61819
SV349ESXVDI52,HOSTNAME598,61848,SWITCHNAME598,61819
SV349ESX3756,HOSTNAME599,61848,SWITCHNAME599,61819
SV349ESXVDI53,HOSTNAME600,61848,SWITCHNAME600,61819
SL41MAPAYDB1P11,HOSTNAME601,61848,SWITCHNAME601,61818
SL41PTDB1P01,HOSTNAME602,61848,SWITCHNAME602,61818
SV349ESX3757,HOSTNAME603,61848,SWITCHNAME603,61819
CW349SCMSPS00N0,HOSTNAME604,61848,SWITCHNAME604,61819
SV349ESX3746,HOSTNAME605,61848,SWITCHNAME605,61819
SV349ESX3758,HOSTNAME606,61848,SWITCHNAME606,61819
SL23PTDB2P02,HOSTNAME607,61848,SWITCHNAME607,61820
SL43PAYREDBP12,HOSTNAME608,61848,SWITCHNAME608,61820
SL23PTDB2P11,HOSTNAME609,61848,SWITCHNAME609,61820
SL23PTDB2P11,HOSTNAME610,61848,SWITCHNAME610,61820
SL43BOBJDBC13,HOSTNAME611,61848,SWITCHNAME611,61820
SL23MAPAYDB2P11,HOSTNAME612,61848,SWITCHNAME612,61820
SL23MAPAYDB2P10,HOSTNAME613,61848,SWITCHNAME613,61820
SL23MAPAYDB2P11,HOSTNAME614,61848,SWITCHNAME614,61820
SL23MAPAYDB2P11,HOSTNAME615,61851,SWITCHNAME615,61820
SL23MAPAYDB2P11,HOSTNAME616,61851,SWITCHNAME616,61820
SL23PTDB2P10,HOSTNAME617,61851,SWITCHNAME617,61820
SL43BOBJDBP18,HOSTNAME618,61851,SWITCHNAME618,61820
SL23PTDB2P11,HOSTNAME619,61852,SWITCHNAME619,61820
SV349ESX3748,HOSTNAME620,61852,SWITCHNAME620,61821
SV349ESX3739,HOSTNAME621,61852,SWITCHNAME621,61821
SV349ESX3720,HOSTNAME622,61852,SWITCHNAME622,61821
SV349ESX3734,HOSTNAME623,61852,SWITCHNAME623,61821
SV349ESX3723,HOSTNAME624,61852,SWITCHNAME624,61821
SV349ESX3734,HOSTNAME625,61852,SWITCHNAME625,61821
SV349ESX3743,HOSTNAME626,61852,SWITCHNAME626,61821
SV349ESX3729,HOSTNAME627,61851,SWITCHNAME627,61821
SV349ESX3721,HOSTNAME628,61851,SWITCHNAME628,61821
SV349ESX3724,HOSTNAME629,61851,SWITCHNAME629,61821
SV349ESX3734,HOSTNAME630,61851,SWITCHNAME630,61821
SV349ESX3732,HOSTNAME631,61851,SWITCHNAME631,61821
SV349ESX3738,HOSTNAME632,61851,SWITCHNAME632,61821
SV349ESX3732,HOSTNAME633,61852,SWITCHNAME633,61821
SV349ESX3733,HOSTNAME634,61852,SWITCHNAME634,61821
SV349ESX3738,HOSTNAME635,61852,SWITCHNAME635,61821
SV349ESX3751,HOSTNAME636,61852,SWITCHNAME636,61821
SV349ESX3759,HOSTNAME637,61852,SWITCHNAME637,61821
SV349ESX3748,HOSTNAME638,61852,SWITCHNAME638,61821
SV349ESX3755,HOSTNAME639,61852,SWITCHNAME639,61821
SV349ESX3747,HOSTNAME640,61852,SWITCHNAME640,61821
SV349ESX3750,HOSTNAME641,61852,SWITCHNAME641,61821
SV349ESX3766,HOSTNAME642,61852,SWITCHNAME642,61821
SV349ESX3743,HOSTNAME643,61852,SWITCHNAME643,61821
SV349ESX3767,HOSTNAME644,61852,SWITCHNAME644,61821
SV349ESX3762,HOSTNAME645,61852,SWITCHNAME645,61821
SV349ESX3760,HOSTNAME646,61852,SWITCHNAME646,61821
SV349ESX3747,HOSTNAME647,61851,SWITCHNAME647,61821
SV349ESX3766,HOSTNAME648,61851,SWITCHNAME648,61821
SV349ESX3743,HOSTNAME649,61851,SWITCHNAME649,61821
SV349ESX3758,HOSTNAME650,61851,SWITCHNAME650,61821
SV349ESX3743,HOSTNAME651,61851,SWITCHNAME651,61821
SV349ESX3764,HOSTNAME652,61851,SWITCHNAME652,61821
SV349ESX3762,HOSTNAME653,61851,SWITCHNAME653,61821
SV349ESX3766,HOSTNAME654,61851,SWITCHNAME654,61821
SL41MAPAYDB1C10,HOSTNAME655,61851,SWITCHNAME655,61820
SL23PTDB2P11,HOSTNAME656,61851,SWITCHNAME656,61820
SL43ICSDBP11,HOSTNAME657,61851,SWITCHNAME657,61820
SL41MAPAYDB1C01,HOSTNAME658,61851,SWITCHNAME658,61820
SL43ICSDBP11,HOSTNAME659,61851,SWITCHNAME659,61820
SL43ICSDBP11,HOSTNAME660,61851,SWITCHNAME660,61820
SL43BATDBP12,HOSTNAME661,61851,SWITCHNAME661,61820
SL43BOBJDBP16,HOSTNAME662,61851,SWITCHNAME662,61820
SW473HYPERPW12,HOSTNAME663,61851,SWITCHNAME663,61822
SV473ESXEX47,HOSTNAME664,61851,SWITCHNAME664,61822
SV473ESXEX41,HOSTNAME665,61852,SWITCHNAME665,61822
SV473ESXEX61,HOSTNAME666,61852,SWITCHNAME666,61822
SW473MEDPA10,HOSTNAME667,61812,SWITCHNAME667,61822
SV473ESXEX22,HOSTNAME668,61812,SWITCHNAME668,61822
SV473ESXEX20,HOSTNAME669,61812,SWITCHNAME669,61822
SW473HPSIMPA11,HOSTNAME670,61812,SWITCHNAME670,61822
SW473HPSIMPA11,HOSTNAME671,61812,SWITCHNAME671,61822
SW473DLPDISPA11,HOSTNAME672,61812,SWITCHNAME672,61822
SL43COMMDB1P01,HOSTNAME673,61831,SWITCHNAME673,61822
SL41COMMDB1P11,HOSTNAME674,61831,SWITCHNAME674,61822
SV349ESX671,HOSTNAME675,61831,SWITCHNAME675,61822
SV349ESX691,HOSTNAME676,61831,SWITCHNAME676,61822
SV349ESX681,HOSTNAME677,61831,SWITCHNAME677,61822
SV473ESXEX58,HOSTNAME678,61831,SWITCHNAME678,61822
SW473MEDPA11,HOSTNAME679,61854,SWITCHNAME679,61822
SV473ESXEX60,HOSTNAME680,61854,SWITCHNAME680,61822
SV473ESXEX42,HOSTNAME681,61855,SWITCHNAME681,61822
SV349ESX3762,HOSTNAME682,61855,SWITCHNAME682,61821
SV349ESX3760,HOSTNAME683,61855,SWITCHNAME683,61821
SV349ESX3761,HOSTNAME684,61855,SWITCHNAME684,61821
SV349ESX3766,HOSTNAME685,61854,SWITCHNAME685,61821
SV349ESX3761,HOSTNAME686,61854,SWITCHNAME686,61821
SV349ESX3768,HOSTNAME687,61855,SWITCHNAME687,61821
SV349ESX3761,HOSTNAME688,61855,SWITCHNAME688,61821
SV473ESXMN10,HOSTNAME689,61854,SWITCHNAME689,61822
SW473MEDPA12,HOSTNAME690,61854,SWITCHNAME690,61822
SV349ESX3766,HOSTNAME691,61831,SWITCHNAME691,61821
SV473ESXEX25,HOSTNAME692,61831,SWITCHNAME692,61822
SV349ESX3755,HOSTNAME693,61831,SWITCHNAME693,61821
SV349ESX3753,HOSTNAME694,61831,SWITCHNAME694,61821
SW473GPA10,HOSTNAME695,61831,SWITCHNAME695,61822
CW473INFRPS11N1,HOSTNAME696,61831,SWITCHNAME696,61822
SV349ESX674,HOSTNAME697,61831,SWITCHNAME697,61822
SV349ESX694,HOSTNAME698,61831,SWITCHNAME698,61822
CW319ILINKPS1N1,HOSTNAME699,61831,SWITCHNAME699,61822
SV349ESX665,HOSTNAME700,61831,SWITCHNAME700,61822
SV349ESX663,HOSTNAME701,61831,SWITCHNAME701,61822
SV349ESX670,HOSTNAME702,61831,SWITCHNAME702,61822
SA43CDIQAPP10,HOSTNAME703,61812,SWITCHNAME703,61822
SL43COMMDB1P01,HOSTNAME704,61812,SWITCHNAME704,61822
SV349ESXMN10,HOSTNAME705,61812,SWITCHNAME705,61822
SV349ESX692,HOSTNAME706,61812,SWITCHNAME706,61822
SV349ESX683,HOSTNAME707,61812,SWITCHNAME707,61822
SV349ESX689,HOSTNAME708,61812,SWITCHNAME708,61822
CW349EPOPS10N1,HOSTNAME709,61812,SWITCHNAME709,61822
SL43VRMTRAPP11,HOSTNAME710,61812,SWITCHNAME710,61822
SV349ESX668,HOSTNAME711,61812,SWITCHNAME711,61822
SL43COMMDB1P11,HOSTNAME712,61812,SWITCHNAME712,61822
SV349ESX683,HOSTNAME713,61812,SWITCHNAME713,61822
SV349ESX694,HOSTNAME714,61812,SWITCHNAME714,61822
SV349ESX673,HOSTNAME715,61854,SWITCHNAME715,61822
SV349ESXCR13,HOSTNAME716,61854,SWITCHNAME716,61822
SV349ESX674,HOSTNAME717,61854,SWITCHNAME717,61822
SV349ESXCR15,HOSTNAME718,61854,SWITCHNAME718,61822
CW349EPOPS10N1,HOSTNAME719,61854,SWITCHNAME719,61822
SL43COMMDB1P11,HOSTNAME720,61854,SWITCHNAME720,61822
SL43COMMDB1P11,HOSTNAME721,61854,SWITCHNAME721,61822
SV349ESX663,HOSTNAME722,61854,SWITCHNAME722,61822
SV349ESX673,HOSTNAME723,61855,SWITCHNAME723,61822
SW349MEDPA11,HOSTNAME724,61855,SWITCHNAME724,61822
SL43COMMDB1P11,HOSTNAME725,61855,SWITCHNAME725,61822
SL43COMMDB1P01,HOSTNAME726,61855,SWITCHNAME726,61822
SL43COMMDB1P10,HOSTNAME727,61855,SWITCHNAME727,61822
SW349MEDPA11,HOSTNAME728,61855,SWITCHNAME728,61822
SV349ESX686,HOSTNAME729,61855,SWITCHNAME729,61822
SA43VRMDBP11,HOSTNAME730,61855,SWITCHNAME730,61822
CW349EPOPS10N1,HOSTNAME731,61831,SWITCHNAME731,61822
SV349ESX663,HOSTNAME732,61831,SWITCHNAME732,61822
SV349ESX686,HOSTNAME733,61831,SWITCHNAME733,61822
SV349ESXBR13,HOSTNAME734,61831,SWITCHNAME734,61822
SV349ESXEXP13,HOSTNAME735,61831,SWITCHNAME735,61822
SV349ESX666,HOSTNAME736,61831,SWITCHNAME736,61822
SV349ESXCR14,HOSTNAME737,61831,SWITCHNAME737,61822
SV349ESX687,HOSTNAME738,61831,SWITCHNAME738,61822
SV349ESX686,HOSTNAME739,61812,SWITCHNAME739,61822
SV349ESXEX10,HOSTNAME740,61812,SWITCHNAME740,61822
SV349ESXCR15,HOSTNAME741,61812,SWITCHNAME741,61822
SV349ESX684,HOSTNAME742,61812,SWITCHNAME742,61822
SV349ESX660,HOSTNAME743,61812,SWITCHNAME743,61822
SV349ESX697,HOSTNAME744,61812,SWITCHNAME744,61822
SV349ESX674,HOSTNAME745,61812,SWITCHNAME745,61822
SV349ESX684,HOSTNAME746,61812,SWITCHNAME746,61822
SV349ESX678,HOSTNAME747,61812,SWITCHNAME747,61822
SV349ESX704,HOSTNAME748,61812,SWITCHNAME748,61822
SV349ESX698,HOSTNAME749,61812,SWITCHNAME749,61822
SV349ESX700,HOSTNAME750,61812,SWITCHNAME750,61822
SV349ESX665,HOSTNAME751,61831,SWITCHNAME751,61822
SV349ESX689,HOSTNAME752,61831,SWITCHNAME752,61822
SV349ESX702,HOSTNAME753,61831,SWITCHNAME753,61822
SV349ESX684,HOSTNAME754,61831,SWITCHNAME754,61822
SV349ESX699,HOSTNAME755,61812,SWITCHNAME755,61822
SV349ESX700,HOSTNAME756,61812,SWITCHNAME756,61822
SV349ESX694,HOSTNAME757,61812,SWITCHNAME757,61822
SV349ESX669,HOSTNAME758,61812,SWITCHNAME758,61822
SV349ESX703,HOSTNAME759,61831,SWITCHNAME759,61822
SV349ESX703,HOSTNAME760,61831,SWITCHNAME760,61822
SV349ESX707,HOSTNAME761,61831,SWITCHNAME761,61822
SV349ESX699,HOSTNAME762,61831,SWITCHNAME762,61822
SV349ESX689,HOSTNAME763,61831,SWITCHNAME763,61822
SV349ESX705,HOSTNAME764,61831,SWITCHNAME764,61822
SV349ESX700,HOSTNAME765,61831,SWITCHNAME765,61822
SV349ESX694,HOSTNAME766,61831,SWITCHNAME766,61822
SV349ESX659,HOSTNAME767,61831,SWITCHNAME767,61822
SV349ESX691,HOSTNAME768,61831,SWITCHNAME768,61822
SV349ESX671,HOSTNAME769,61831,SWITCHNAME769,61822
SV349ESXEX11,HOSTNAME770,61831,SWITCHNAME770,61822
SV349ESXEX11,HOSTNAME771,61812,SWITCHNAME771,61822
SV349ESX676,HOSTNAME772,61812,SWITCHNAME772,61822
SV349ESX661,HOSTNAME773,61812,SWITCHNAME773,61822
SV349ESX686,HOSTNAME774,61812,SWITCHNAME774,61822
SV349ESX666,HOSTNAME775,61812,SWITCHNAME775,61822
SV349ESX671,HOSTNAME776,61812,SWITCHNAME776,61822
SV349ESX673,HOSTNAME777,61812,SWITCHNAME777,61822
SL43HYPRDBP11,HOSTNAME778,61812,SWITCHNAME778,61822
SL43VRMTRAPP10,HOSTNAME779,61831,SWITCHNAME779,61822
SV349ESX676,HOSTNAME780,61831,SWITCHNAME780,61822
SV349ESX696,HOSTNAME781,61831,SWITCHNAME781,61822
SV349ESX661,HOSTNAME782,61831,SWITCHNAME782,61822
SV349ESX661,HOSTNAME783,61831,SWITCHNAME783,61822
CW319ILINKPS1N1,HOSTNAME784,61831,SWITCHNAME784,61822
SL43HYPRDBP11,HOSTNAME785,61831,SWITCHNAME785,61822
SL43HYPRDBP11,HOSTNAME786,61831,SWITCHNAME786,61822
SV349ESXMN11,HOSTNAME787,61812,SWITCHNAME787,61822
SV349ESXMN11,HOSTNAME788,61812,SWITCHNAME788,61822
SV349ESX658,HOSTNAME789,61812,SWITCHNAME789,61822
SL41COMMDB1P11,HOSTNAME790,61812,SWITCHNAME790,61822
SV349ESX668,HOSTNAME791,61812,SWITCHNAME791,61822
SV349ESX659,HOSTNAME792,61812,SWITCHNAME792,61822
SV349ESX699,HOSTNAME793,61812,SWITCHNAME793,61822
SV349ESX670,HOSTNAME794,61812,SWITCHNAME794,61822
